sched,carga,pathloss,alpha,seed,jfi_slots,jfi_throughput,jfi_win,starv_p95,starv_max,throughput_aggregate_bps,throughput_mean_per_ue_bps,thr_5pct,nunca,gini_slots,gini_throughput,slots_vec,thr_vec,j_beta_-3.0,j_beta_-2.0,j_beta_-1.0,j_beta_+0.0,j_beta_+0.5,j_beta_+0.9
PF,8,True,4.0,41,0.9990841994594075,0.963541753698551,0.9867140373539626,18.0,40,80923424.0,10115428.0,7963702.325,0,0.017025000000000068,0.1082723588166512,"1205,1311,1215,1297,1248,1273,1209,1242","7887213.500,13124475.000,8105753.000,12578973.000,9873683.000,11731274.000,8189111.500,9432941.000",0.998161128868849,0.9986234227136617,0.9990841994594077,0.9995431570493082,0.9997718610353269,0.9999544191314388
RR,8,True,4.0,42,1.0,0.8813807570878984,1.0,8.0,8,46391501.75,5798937.71875,3780047.7375,0,0.0,0.18806830485391646,"1250,1250,1250,1250,1250,1250,1250,1250","7106362.000,6787222.000,4708752.500,3422034.750,10530434.000,4578118.000,4813649.500,4444929.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,42,0.2615175028015847,0.23553935271731338,0.2616042137739671,29.0,1196,93129006.890625,11641125.861328125,507920.04765625,0,0.69445,0.7245179077228567,"1346,1186,198,35,6665,155,266,149","11389803.000,9917443.000,1426116.000,224344.016,66079044.000,1088487.875,1969207.750,1034561.250",0.2145147505458367,0.22813615763002995,0.2615175028015847,0.3809610930851482,0.5709474410603467,0.8884438776207915
PF,8,True,4.0,42,0.9975560674392592,0.9294907956925313,0.9861144663067447,19.0,38,74704913.5,9338114.1875,6781957.475,0,0.024825000000000097,0.14419112221447117,"1272,1282,1221,1185,1393,1211,1222,1214","11006759.000,10806650.000,7945155.500,6313598.500,14869230.000,7769161.500,8342592.000,7651767.000",0.9949276961295557,0.9962648499048846,0.9975560674392591,0.9988010824653586,0.9994062835141605,0.999882172656381
RR,8,True,4.0,43,1.0,0.6919893419591722,1.0,8.0,8,39783773.5,4972971.6875,1278879.9125,0,0.0,0.3730188248105726,"1250,1250,1250,1250,1250,1250,1250,1250","7682490.500,10406422.000,3506752.750,1264876.500,8726297.000,2202467.000,4689581.500,1304886.250",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,43,0.3046464134806379,0.28968181936672155,0.3016147251974301,12.0,6613,95665793.11914062,11958224.139892578,0.0,2,0.7146999999999999,0.7270237976737328,"1605,5661,44,0,2526,4,160,0","14434293.000,56526020.000,267247.562,0.000,23331036.000,17420.557,1089776.000,0.000",0.2629424945753524,0.2783461093277034,0.30464641348063787,0.3595223185852714,0.4363823653203622,0.6400444262627605
PF,8,True,4.0,43,0.9919647679508722,0.7603140565307376,0.978053507898032,19.0,48,64960333.0,8120041.625,2738490.5,0,0.05112500000000009,0.31607320558994045,"1334,1433,1222,1110,1358,1164,1273,1106","12184294.000,15112657.000,6408692.000,2707104.250,13230568.000,4353619.000,8166619.500,2796779.250",0.9841418184581321,0.9880170381634088,0.9919647679508722,0.9959659837155866,0.9979802328685643,0.9995957362803889
RR,8,True,4.0,44,1.0,0.24370873101777607,1.0,8.0,8,19215529.203125,2401941.150390625,42959.5001953125,0,0.0,0.7643487691370985,"1250,1250,1250,1250,1250,1250,1250,1250","11855072.000,47633.363,6986882.500,40442.805,59492.000,58644.441,83191.125,84170.969",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,44,0.16043043202554894,0.15206681952828052,0.16061721057996292,7.0,68,97117756.0,12139719.5,0.0,6,0.8433999999999999,0.8503131137008562,"8736,0,1264,0,0,0,0,0","87527616.000,0.000,9590140.000,0.000,0.000,0.000,0.000,0.000",0.14965678603175106,0.15285664528029871,0.1604304320255489,0.18269155541606255,0.20807490595841802,0.24014587678505384
PF,8,True,4.0,44,0.9614250133868819,0.2538681662579629,0.9404419340421974,21.0,48,32516052.453125,4064506.556640625,112716.63203125,0,0.09062499999999996,0.7495979828197905,"1794,1113,1545,1112,1094,1120,1132,1090","19089428.000,125258.352,12491211.000,105963.398,146959.969,139296.562,205616.344,212318.828",0.918815630915355,0.9402089433740645,0.9614250133868818,0.9815834678930151,0.9910410239882579,0.9982502136188457
RR,8,True,4.0,45,1.0,0.7025129349222403,1.0,8.0,8,36401399.625,4550174.953125,2097504.60625,0,0.0,0.3243373609875311,"1250,1250,1250,1250,1250,1250,1250,1250","1944907.625,6175558.500,2464158.000,3232453.250,2380899.000,3406363.750,5317281.500,11479778.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
